id,url,account_name,following_count,follower_count,total_like_count,date,href,handle,description,hashtag,like_count,bookmark_count,share_count,comment_count
156_post,https://www.tiktok.com/@ulfaalhanif/video/7225841329568337178,Ulfa Alhanif,285,1.3M,36.7M,2023-4-25,/@ulfaalhanif,ulfaalhanif,PECINTA HELLO KITTY MENANGIS MELIHAT INI!😭 ,"['minivlog', 'singapore', 'dailyminivlog', 'singaporetrip', 'vlogjalanjalan', 'singaporetravel', 'universalstudios', 'hellokitty', 'uss', 'universalstudiossingapore', 'hellokittylover']",21.2K,2123,485,183
157_post,https://www.tiktok.com/@quynhh.meomeo/video/7221560667252247834,Nhật Quỳnh,115,1336,31.5K,2023-4-13,/@quynhh.meomeo,quynhh.meomeo,Singapore Trip 2023,"['singapore', 'singaporetravel', 'singaporetrip2023', 'tiktoksingapore', 'traveltiktok', 'dulichsingaporetutuc', 'dulichtiktok', 'dulich', 'trending']",538,247,38,5
158_post,https://www.tiktok.com/@jforjpeg/video/7225096148078398738,jayohhel,71,1142,66.6K,2023-4-23,/@jforjpeg,jforjpeg,Replying to ,"['singapore', 'sgtiktok', 'fyp', 'foryou', 'goviral', 'travel', 'foryourpage']",33K,2781,4049,705
159_post,https://www.tiktok.com/@tamilpasangaphotography/video/7239867342925122818,tamilpasangaphotography,277,499,3779,2023-6-1,/@tamilpasangaphotography,tamilpasangaphotography, ,"['malaysia', 'singapore', 'traffic', 'woodlandscheckpoint', 'sad', 'holiday', 'travel']",1533,88,877,243
160_post,https://www.tiktok.com/@helloangelia/video/7195757518860356910,Ang 🤍,67,21K,1.2M,2023-2-3,/@helloangelia,helloangelia,Did you expect these prices when they say Singapore is expensive? 🤭,"['singaporetravel', 'singaporetiktok', 'traveltip']",710,387,64,9
161_post,https://www.tiktok.com/@visit_singapore/video/7201034916136619266,Visit Singapore,22,1.5M,8.1M,2023-2-17,/@visit_singapore,visit_singapore,"We don’t do reservations, we CHOPE! 🧻 ","['surprisingsingapore', 'chope', 'culture', 'traveltok']",16.5K,86,153,111
162_post,https://www.tiktok.com/@foongfamilyflat/video/7212773279377919234,Ange ʕ •ᴥ• ʔ,136,17.8K,337.5K,2023-3-20,/@foongfamilyflat,foongfamilyflat,"Air tickets were $3,957 from Singapore > Melbourne! ","['travel', 'airline', 'airplanereview', 'review', 'singaporeairlines', 'premiumeconomy']",3953,252,189,81
163_post,https://www.tiktok.com/@natmuseum_sg/video/7209910096640412930,National Museum of Singapore,1,2642,37.7K,2023-3-13,/@natmuseum_sg,natmuseum_sg,"Explorers, where to next? 🕵🏼 Time travel with us at ","['nationalmuseumofsingapore', 'tiktoksg', 'fypsg']",7573,81,329,67
164_post,https://www.tiktok.com/@thetravelintern/video/7237442140085783810,thetravelintern,12,44.1K,824.2K,2023-5-26,/@thetravelintern,thetravelintern,June we’re ready for ya!! ,"['traveltiktok', 'singapore', 'marvel', 'jewelchangi', 'hasbro']",5800,941,1093,97
165_post,https://www.tiktok.com/@rynla_eyre/video/7195571244236803355,Just another daily life ✨,1453,141,2542,2023-2-2,/@rynla_eyre,rynla_eyre,Singapore 🇸🇬 2023 ; full fill my life’s fuel trip ,"['singapore', 'traveltiktok', 'ท่องเที่ยว', 'สิงคโปร์']",775,133,33,29
166_post,https://www.tiktok.com/@pvillya/video/7183966083664104706,pvillya,9,145,18.1K,2023-1-2,/@pvillya,pvillya,"Cool shops found in Orchard Road, Singapore ","['fyp', 'traveltikok', 'travel', 'shoes', 'fashiontiktok', 'streetfashion', 'singapore', 'singaporeshopping', 'travelsingapore', 'newbalance']",7668,2577,475,31
167_post,https://www.tiktok.com/@aktravelss/video/7212268539766426886,AKTRAVELS ✈️ 🌍,129,130.2K,8.4M,2023-3-19,/@aktravelss,aktravelss,Name a better airport 🇸🇬🇸🇬 ,"['singapore', 'singaporetiktok', 'jewelchangi', 'airportlife', 'traveltiktok', 'aktravels']",195K,24K,1857,900
168_post,https://www.tiktok.com/@hbouuu/video/7113833112521460993,levah,283,1509,427.5K,2022-6-27,/@hbouuu,hbouuu, ,"['fyp', 'traveltiktok', 'singaporeairlines']",422.7K,12.6K,4425,2230
169_post,https://www.tiktok.com/@blurrylife24/video/7211556621070224646,yq,124,602,58.2K,2023-3-17,/@blurrylife24,blurrylife24,bro my butt and back were not cut out for sitting for 17 hours ,"['singapore', 'sanfran', 'sanfrancisco', 'travel', 'vlog', 'travelvlogs', 'teachertok', 'springbreak', 'teacherlife']",1168,32,2,18
170_post,https://www.tiktok.com/@tropic.street/video/7245168672522751233,Tropic Street,7,1584,60K,2023-6-16,/@tropic.street,tropic.street,Would you rather live in Singapore or Overseas? ,"['tropicstreet', 'tropicmonsters', 'singaporetiktok', 'singapore', 'tiktoksg', 'tiktoksingapore', 'sg', 'sgtiktok', 'fyp', 'fypシ', 'foryou', 'foryoupage', 'viral', 'viraltiktok', 'interesting', 'interview', 'question', 'street', 'streetinterview', 'fun', 'funny', 'comedy', 'life', 'lifeadvice', 'overseas', 'travel', 'traveltiktok', 'society']",9466,530,762,897
171_post,https://www.tiktok.com/@stephtrebell/video/7228960412811808006,Steph | Travel tips & inspo,531,13.3K,164.7K,2023-5-3,/@stephtrebell,stephtrebell,Follow for travel tips & inspo (& a pt. 2 cause theres so many of these!) ,"['traveltok', 'singapore', 'travel']",643,46,12,37
172_post,https://www.tiktok.com/@ianjeevan/video/7254898963394940161,Ian Jeevan,1507,187.9K,8.7M,1d ago ,/@ianjeevan,ianjeevan,"Would you pay $1,300 for Scoot Plus from Singapore to Perth? Regular economy ticket price was $1,000. ","['scootsg', 'scootplus', 'scoot', 'scootairline', 'ianjeevantravels']",1531,58,24,15
173_post,https://www.tiktok.com/@mjglins/video/7244500280027434245,MJ Glins,621,3048,64.5K,2023-6-14,/@mjglins,mjglins,Our Singrapore travel experience ,"['singapore', 'travelgoals', 'changiairport', 'immigrationexperience', 'travel', 'fyp', 'tips', 'jewelairport', 'goals', 'tiktokph', 'mjglinsgoingplaces', 'mjglinofria']",574,174,40,20
174_post,https://www.tiktok.com/@kakitravel.net/video/7249188087698328834,Kaki Travel,220,52.8K,248.7K,2023-6-27,/@kakitravel.net,kakitravel.net,4 hari naik cruise ke Singapore & Phuket!,"['kakitravel', 'gentingdreamcruise', 'cruise', 'singapore', 'phuket', 'kakitravelxsizzlingsuzai']",1344,538,232,64
175_post,https://www.tiktok.com/@nasdaily/video/7135445859688254722,Nas Daily,11,6.4M,129.8M,2022-8-24,/@nasdaily,nasdaily,Singapore’s Trash Journey! ,"['nasdaily', 'trash', 'singapore', 'island', 'travel', 'placestovisit', 'short', 'journey', 'fyp']",1.7M,123.4K,22.2K,9288
176_post,https://www.tiktok.com/@kallum.sykes/video/7201182833107488005,Kallum | Travel 🌏,237,4838,253.7K,2023-2-17,/@kallum.sykes,kallum.sykes,5 Things you must do in Singapore ,"['traveltok', 'traveltiktok', 'travelbucketlist', 'singapore', 'solotravel', 'itinerary']",542,534,97,12
177_post,https://www.tiktok.com/@aktravelss/video/7206719725169069318,AKTRAVELS ✈️ 🌍,129,130.2K,8.4M,2023-3-4,/@aktravelss,aktravelss,🇸🇬 ,"['singaporetiktok', 'singaporelife', 'singapore', 'traveltiktok', 'travellife', 'aktravels']",140.4K,15.9K,913,254
178_post,https://www.tiktok.com/@alexgodevil/video/7187240871782403330,毒霸天下,9875,13.5K,310.7K,2023-1-11,/@alexgodevil,alexgodevil, ,"['past', 'sg', 'mothershipsg', 'yahoonews', 'gmail', 'singaporetiktok', 'ntuc', 'backtothepast', 'memoryunlocked', 'histroy', 'histroychannel', 'fyp', 'fypシ', 'foryourpage', 'singaporeimagine', 'singaporetamil', 'singaporegp', 'singaporenationalday', 'sgtravel', 'airlinepilot', 'airlinetiktok', '怀旧歌曲', '港台音乐', '港剧', '足場', '心霊現象', '马来西亚', '马来西亚美食', '新加坡', '香港', '照片剪影', '甄子丹经典武打影视', '周杰伦演唱会', '王者荣耀', 'tvb', 'tvbox', '经典老歌', 'sgnews', 'sgnewsupdate', 'chinatown', 'chinatiktokforyou', 'fyp', 'fypシ', 'viral', '古装', 'mus', '台中', 'tha', '泰雅ドラマ', '泰国', '新加坡抖音', '新加坡热点新闻', '新加坡眼', '新加坡抖音', '马来西亚电影', 'tcsquad❤️', '新传媒', 'channel4']",19.8K,1966,1957,481
179_post,https://www.tiktok.com/@mozzzarellacheeezeee/video/7206321401895095560,Mozzzarellacheeezeee,475,20.5K,226.9K,2023-3-3,/@mozzzarellacheeezeee,mozzzarellacheeezeee, ,"['singaporemalaysiathailand', 'roadtrip', 'travelthailand', 'sgthailand', 'sadaoborder', 'bukitkayuhitam', 'thailand', 'songkhlathailand']",11.3K,2930,1191,74
180_post,https://www.tiktok.com/@onericeplease/video/7240326033742875905,🍚🥢,66,22.3K,943K,2023-6-3,/@onericeplease,onericeplease,Still wondering if this is counter-productive instead 😅 ,"['meownistryofmeow', 'singapore', 'sgtravel', 'sgexpat', 'singaporelife', 'sgtiktok', 'sgfyp']",8408,2006,1223,67
181_post,https://www.tiktok.com/@daddy.xj/video/7244931301378182418,daddy.xj,408,8898,130.2K,2023-6-15,/@daddy.xj,daddy.xj,4 apps that you should download on your phone before you travel to China (Part 1) 🇨🇳,"['travelchina', 'chinatips', 'traveltips', 'travelhacks', 'explorechina', 'sgtravel', 'sgfyp', 'tiktoksingapore']",2517,1387,756,99
182_post,https://www.tiktok.com/@w_eaint_t/video/7210733542865636609,Thuuuu🇲🇲,334,61.7K,1.4M,2023-3-15,/@w_eaint_t,w_eaint_t,Replying to ,"['tiktokuni', 'singaporetiktok', 'myanmartiktok', 'traveltiktok', 'trendingvid', 'igcse']",9723,366,86,146
183_post,https://www.tiktok.com/@luvthecalories/video/7165850572724194561,Luvthecalories,50,1006,36.5K,2022-11-14,/@luvthecalories,luvthecalories,Strongly recommend this to everyone! Plane was new and clean too! ,"['singaporetiktok', 'sgtiktok', 'sgtravel', 'sgtraveller', 'sgtraveltok', 'changiairport', 'airpremia', 'sgtravels', 'sgtravelblogger']",20K,4966,4214,217
184_post,https://www.tiktok.com/@hungrypursuit/video/7182965290660007173,HungryPursuit | Food & Travel,107,259.9K,6.3M,2022-12-30,/@hungrypursuit,hungrypursuit,"What’s your favorite ice cream flavour?! 🍦Chinatown, Singapore ","['icecream', 'visitsingapore', 'foodie', 'travelforfood', 'canadianabroad', 'chinatownsingapore']",33.5K,1178,202,114
185_post,https://www.tiktok.com/@jinymaeng/video/7212163791692254465,Jiny Maeng,225,518.1K,27.6M,2023-3-19,/@jinymaeng,jinymaeng,Bucket list ticked ! ,"['panipuri', 'jinyandfood', 'foodiary', 'brideyandjiny', 'travel', 'singaporerecommendations']",77.4K,2577,154,107
186_post,https://www.tiktok.com/@malissiasiri/video/7164987611566591233,Malissia Sirica,95,178.9K,2M,2022-11-12,/@malissiasiri,malissiasiri,"Yes, I’m in love 🥹🫶🏼 ","['singapore', 'travel', 'inlove', 'beautiful']",589,25,1,22
187_post,https://www.tiktok.com/@shamnom/video/7253777387559652609,shamnomshannon,443,593,6302,4d ago ,/@shamnom,shamnom,travelling from JB to KL for the first time via bus & Aeroline made the entire expeirence a 10/10 one!!! 🇲🇾 ,"['vacation', 'travel', 'jbtokl', 'aeroline', 'review', 'vlog', 'malaysia', 'travelsingapore', 'capcut']",1578,269,162,17
188_post,https://www.tiktok.com/@pvillya/video/7184970541055495426,pvillya,9,145,18.1K,2023-1-5,/@pvillya,pvillya,Thrift shopping in Singapore 😊 ,"['fyp', 'traveltiktok', 'travel', 'singapore', 'singaporeshopping', 'streetfashion', 'travelsingapore', 'dickies', 'adlv', 'paradiseyouthclub']",6272,1240,164,38
189_post,https://www.tiktok.com/@mscarpio/video/7157869060993092890,Mechelle | Shopify Specialist,747,130.1K,2.3M,2022-10-24,/@mscarpio,mscarpio,"Hmmm, should we make this a series? ","['singapore2022', 'singaporetravel', 'singapore', 'singaporetiktok', 'ocbcskyway', 'flowerdomesingapore', 'cloudforest', 'marinabaysands']",1229,478,140,21
190_post,https://www.tiktok.com/@channelnewsasia/video/7236220255348002055,CNA,6,600.9K,5.4M,2023-5-23,/@channelnewsasia,channelnewsasia,"🇸🇬 🛬 The National Museum of Singapore's new exhibition, which runs from May 27 to Nov 19, explores the country's evolution as a travel destination over the last 200 years. ","['sgnews', 'singapore', 'exhibition']",730,80,124,1
191_post,https://www.tiktok.com/@fannliv/video/7246446298029755653,Fannisa Liviandra✈️🧳🎫,614,11K,993.7K,2023-6-19,/@fannliv,fannliv,harus tau ini yg mo nonton colplay singapur apalagi solo traveler!! share ke temen kamu sieeee ,"['singapore', 'coldplay', 'coldplaysingapore', 'solotraveler', 'fyp']",91.9K,14.1K,1616,650
192_post,https://www.tiktok.com/@thefoodietakesflight/video/7149563909492444442,Jeeca,254,269.3K,3.6M,2022-10-1,/@thefoodietakesflight,thefoodietakesflight,part 1 of my recent trip to Singapore 🇸🇬 this was a really jam-packed trip with friends and now rly missing it all 🥹 ,"['singapore', 'traveltiktok', 'travels', 'southeastasian', 'singaporetiktok']",7442,964,175,44
193_post,https://www.tiktok.com/@yk/video/7190730263922609410,yk,38,2.1M,58.6M,2023-1-20,/@yk,yk,"Now that travel is more frequent than ever, here are some easy photography tips you can take away to elevate your flight journey :) ","['singaporeairlines', 'Travel', 'TravelTok']",18.7K,1514,545,52
194_post,https://www.tiktok.com/@nickandhelmi/video/7126489806523206914,Nick & Helmi | Travel & Food,174,111.4K,5.2M,2022-7-31,/@nickandhelmi,nickandhelmi,Travel Tips for Singapore🇸🇬 All of these actitivites & attractions for S$25 when you fly with Singapore Airlines✈️ Definitely better deal than buying individual tickets😊 ,"['singapore', 'gardensbythebay', 'discoversingapore', 'travelsingapore', 'travelguide', 'traveltips']",1364,696,179,22
195_post,https://www.tiktok.com/@mauviajero/video/7148838493203041541,mauviajero,605,290.2K,7.2M,2022-9-29,/@mauviajero,mauviajero,"El aeropuerto mas bonito del Mundo, esta en Singapur ","['aeropuerto', 'airport', 'singapore', 'singapureairport', 'ticktoktravel']",48K,2267,6214,1282
196_post,https://www.tiktok.com/@potaddiction/video/7215050624264670465,Pot Addiction,1,93,4816,2023-3-27,/@potaddiction,potaddiction,"Students, rejoice! 😍😍😍","['food', 'foodie', 'foodstagram', 'koreanbbq', 'koreanbbqbuffet', 'buffet', 'buffetsg', 'singaporefood', 'singaporefoodietravels', 'studentpromo', 'promotion']",4816,1060,1108,101
197_post,https://www.tiktok.com/@followtheyellowflag/video/7138430274433600794,Follow the Yellow Flag,330,6373,58.4K,2022-9-1,/@followtheyellowflag,followtheyellowflag,Places to visit in Singapore: Part 1! ,"['singapore', 'travel', 'traveltiktok', 'traveltok', 'ecozonetravelandtours']",2528,905,177,10
198_post,https://www.tiktok.com/@lisa3lich_/video/7196701135250492678,Lisa,157,5263,356.4K,2023-2-5,/@lisa3lich_,lisa3lich_,How to travel Singapore on a Budget! 🇸🇬 ,"['travelsingapore', 'singapore', 'singaporeonabudget', 'travelonabudget', 'singaporelife', 'travelguide', 'singaporeguide']",681,354,27,5
199_post,https://www.tiktok.com/@weipinnn/video/7177330770183245057,weipinnn [100k],96,76.3K,373.7K,2022-12-15,/@weipinnn,weipinnn,Travel to Singapore 🇸🇬 ,"['fyp', 'fypシ', 'fypシ゚viral', 'sarawakiangirl', 'singapore', 'singaporetravelguide']",29.3K,2033,357,362
200_post,https://www.tiktok.com/@aleahssn/video/7193360406545468698,Alyahssn,136,525,27.6K,2023-1-27,/@aleahssn,aleahssn,"A day trip to Singapore from JB , total spend RM 135 incl transport foods dessert and keychain ","['healing', 'traveler', 'singapore', 'travel', 'daytrip', 'jewelchangi', 'merlionpark', 'marinabaysands', 'gardensbythebay', 'fyp', 'fypシ', 'backpaker', 'triptosingapore']",25.5K,10.6K,2672,655
201_post,https://www.tiktok.com/@its.roseeyy/video/7231825188986375430,Roseeyy,6,22,1262,2023-5-11,/@its.roseeyy,its.roseeyy,Are you planning your next trip to Singapore? Here are my travel tips for you. Please let me know if you want more details. ,"['singapore', 'singapura🇸🇬', 'singaporeimagine', 'singaporetiktok', 'traveltips', 'gcash']",1179,825,253,54
202_post,https://www.tiktok.com/@flairethefab/video/7222802698704276741,flairethefab,486,1767,107.6K,2023-4-17,/@flairethefab,flairethefab,FREE THINGS TO DO IN SINGAPORE 2023 ,"['fyp', 'foryou', 'fypシ', 'singapore', 'travelsingapore2023', 'singaporetiktok', 'sgtiktok', 'foryourpage']",2521,1498,330,15
203_post,https://www.tiktok.com/@mekdachannel/video/7203581014344551706,huda,373,6030,64.6K,2023-2-24,/@mekdachannel,mekdachannel,Hai..nak tip ke singapore untuk kali pertama? Video ni untuk korang ✨✨,"['triptosingapore', 'kerjakosongsingapore', 'traveltosingapore', 'tiptravel', 'kerjasingapore']",5576,4112,460,164
204_post,https://www.tiktok.com/@badaisamudrar/video/7243770361362271493,Badai Samudra,121,5841,113.7K,2023-6-12,/@badaisamudrar,badaisamudrar,10 Things to do in Singapore 🌸 ,"['singapore', 'tripsingapore', 'tripsingaporemurah', 'thingstodoinsingapore', 'singaporetiktok', 'exploresingapore', 'tripsingapore🇸🇬', 'singaporeimagine', 'trip', 'solotraveler', 'travelsingapore', 'traveler']",3162,1938,206,6
205_post,https://www.tiktok.com/@channelnewsasia/video/7236682668409212161,CNA,6,600.9K,5.4M,2023-5-24,/@channelnewsasia,channelnewsasia,Singapore's Central Narcotics Bureau (CNB) is able to conduct saliva tests at checkpoints that produce results in 10 minutes. ,"['saynotodrugs', 'thailandtravel', 'thailand', 'cnainsider', 'fyp', 'singapore']",18.8K,1566,2799,705
206_post,https://www.tiktok.com/@visit_singapore/video/7207704828422688018,Visit Singapore,22,1.5M,8.1M,2023-3-7,/@visit_singapore,visit_singapore,Takes us 478 tries to get a good shot… but photographer Yafiq Yusman sure knows how to make every night shot pop 🙌,"['passionmadepossible', 'singaporeimagine', 'visitsingapore', 'traveltok', 'photography', 'sustainability']",3401,33,26,13
207_post,https://www.tiktok.com/@marikyatx/video/7184661434054364442,Lei | Ilongga Freelancer ✿,181,530,9286,2023-1-4,/@marikyatx,marikyatx,Travel to SG as a freelancer. Hope this helps 🇸🇬✈️ ,"['traveldiaries', 'freelancertip', 'singapore', 'travelstories']",5276,1659,429,390
208_post,https://www.tiktok.com/@traveltomtom/video/7171426959430356229,Traveltomtom,26,817.6K,13.2M,2022-11-29,/@traveltomtom,traveltomtom," is super expensive but this is great, just $7 USD! ","['singapore', 'travel', 'traveltiktok', 'tiktoktravel']",12.9K,994,740,313
209_post,https://www.tiktok.com/@charmingsingapore/video/7201409913183079681,CharmingSingapore,2601,7059,336.2K,2023-2-18,/@charmingsingapore,charmingsingapore,OCBC Skywalk @ The Supertrees - spectacular views 🌲🌳🌴🐌🐞🐜,"['travel', 'singapore', 'supertreegrove', 'gardensbythebay', 'flight', 'layover', 'southeastasia', 'backpacking', 'architecture', 'architect', 'skyline', 'supertrees', 'singapore', 'marinabay', 'marinabaysands']",21.6K,1219,1950,301
210_post,https://www.tiktok.com/@wanderwithkara/video/7211055140760194350,Kara Lau,90,3320,300.1K,2023-3-16,/@wanderwithkara,wanderwithkara,Best way getting around Singapore ,"['travel', 'sg', 'tipsandadvice', 'traveltips', 'traveladvice', 'thingstoknow', 'travelguide', 'budgettravel', 'asiatrip', 'publictransportation']",409,271,68,11
211_post,https://www.tiktok.com/@luxetravelcouple/video/7129548767639948550,The Luxe Travel Couple,415,230.3K,7M,2022-8-8,/@luxetravelcouple,luxetravelcouple,What we ate in a day in Singapore 👌🏼 save this for later! ,"['singaporefoodie', 'travelfoodie', 'singaporetravel', 'traveltok', 'luxurytravel']",1256,288,35,11
212_post,https://www.tiktok.com/@thelostboys.ph/video/7149312840753564955,The Lost Boys PH,150,17.8K,633.5K,2022-9-30,/@thelostboys.ph,thelostboys.ph,Ano best hack dito?😁 ,"['hotelhack', 'hotelhacks', 'singapore', 'travelhack', 'minibar', 'hotelroom', 'fyp']",283.6K,7869,756,1765
213_post,https://www.tiktok.com/@wes_cares/video/7228852598797765890,Wes Cares,21,1393,14.7K,2023-5-3,/@wes_cares,wes_cares,"Travel season right up, don’t forget to pack these items into your flight bag!!!","['fyp', 'singapore', 'wescares']",229,2,9,7
214_post,https://www.tiktok.com/@maddiestodd00/video/7194484341588692230,Maddie,55,277,570,2023-1-30,/@maddiestodd00,maddiestodd00,TOP 6 activities in Singapore 🇸🇬✈️♥️ ,"['singaporetrending', 'singaporetravel', 'singaporefoodie']",49,32,18,1
215_post,https://www.tiktok.com/@mariellie.co/video/7207340734838590721,Mariel • UGC Creator,254,1405,27.4K,2023-3-6,/@mariellie.co,mariellie.co,Save this for your future trip to Singapore! 🇸🇬😍,"['singaporetravelguide', 'singaporetravels', 'singaporeitinerary', 'singaporeplacestogo', 'singaporetrip2023']",435,459,96,0
216_post,https://www.tiktok.com/@sandymakessense/video/7187850887954566405,Sandy | Travel + London Life,324,144.5K,8.5M,2023-1-12,/@sandymakessense,sandymakessense,Things to do in Singapore for a first time visit 🇸🇬 Places to see in Singapore - I’ve got you! Here are the best must visit places when you visit Singapore for the first time 🙌 ,"['thingstodoinsingapore', 'visitsingapore', 'singaporetrip', 'singaporetravel', 'placestoseeinsingapore', 'mustvisitsingapore', 'gardensbythebay', 'marinabaysands', 'singaporetips', 'singaporetravelguide']",763,443,96,3
217_post,https://www.tiktok.com/@mizchiefmagikk/video/7244534632824179969,leah,342,32.7K,1.9M,2023-6-14,/@mizchiefmagikk,mizchiefmagikk,i always get asked for my reccs for korea so here are some of them ⋆ ˚｡⋆୨୧˚  and if u r looking for other fun things to do u can get 20% off activities on Pelago by Singapore Airlines (promo code: VISAPEL20)!! ,"['travelwithvisa', 'korea', 'koreaitinerary', 'kpop', 'seoulvlog', 'creditcardtips']",7544,1766,134,26
218_post,https://www.tiktok.com/@pikajew__/video/7182781658133826842,Jew,2018,3186,25.8K,2022-12-30,/@pikajew__,pikajew__,5 destinations you shouldn’t miss as a first-time visitor in Singapore! ,"['singapore', 'travel', 'abroad', 'merlionpark', 'universalstudios', 'pinoy', 'foryou', 'foryoupage']",3032,1308,361,24
219_post,https://www.tiktok.com/@nuvegroup/video/7244850208708857090,NuVe Group,8,533,6891,2023-6-15,/@nuvegroup,nuvegroup,"Stellar Room, Stellar Memories ✨","['hotelnuvestellar', 'nuvegroup', 'traveltok', 'travel', 'exploresingapore', 'visitsingapore', 'discoversingapore', 'singapore', 'sg', 'hotelsg', 'fyp', 'tiktoksg']",1595,475,168,8
220_post,https://www.tiktok.com/@fadhil.abroad.diaries/video/7201294561279282433,Fadhil-Abroad-Diaries(FAD),1957,5458,44.4K,2023-2-18,/@fadhil.abroad.diaries,fadhil.abroad.diaries,"How it all started. Took a leap of faith, left Singapore, everything and everyone behind to pursue our couple goals.","['fyp', 'fypシ', 'livingabroad', 'travel', 'parenting', 'father']",27.3K,1945,1907,614
221_post,https://www.tiktok.com/@sheneyney.xx/video/7200374366624861466,@shaynedmclngn on IG 🥀,431,1031,19.8K,2023-2-15,/@sheneyney.xx,sheneyney.xx,Travel Smart ika nga 😜 thanks sa eastwest and klook!! HAHAHA ,"['traveltiktok', 'fyp', 'singapore', 'travelhacks']",2743,1210,549,110
222_post,https://www.tiktok.com/@kelanasaka/video/7229609880519331080,Kelana Saka!🧚🏻‍♀️✨,202,78.2K,2.3M,2023-5-5,/@kelanasaka,kelanasaka," - Seruuu banget transit di Singapore hahahaa, banyak yang bisa di explore area bandaranya 🫶🏻 Welkam tooooo Kelana Saka edisi Hanoi Vietnam 🇻🇳🇻🇳 ","['kelanasaka', 'vietnam', 'singapore', 'travelingvietnam', 'traveler', 'explorevietnam']",2791,1184,132,93
223_post,https://www.tiktok.com/@louisetruman/video/7160721149498903814,Louise Truman,578,154.3K,12M,2022-10-31,/@louisetruman,louisetruman,how to spend a 12 hour layover in Singapore ✈️ ,"['singapore', 'solotravel', 'traveltips', 'fyp', 'traveltiktok', 'layover', 'singaporeairport', 'singaporelayover', 'singaporeairport', 'singaporeguide']",47.9K,12.6K,1399,147
224_post,https://www.tiktok.com/@jessicavirodri/video/7227786847714315526,jess • travel & food guide,1033,432,30.5K,2023-4-30,/@jessicavirodri,jessicavirodri,Cheap eats in Singapore 🇸🇬 if you’re traveling on a budget. ,"['singapore', 'singaporeeats', 'singaporefoodie', 'traveleats', 'traveltok']",10.8K,8137,1092,70
225_post,https://www.tiktok.com/@malissiasiri/video/7163880290698480898,Malissia Sirica,95,178.9K,2M,2022-11-9,/@malissiasiri,malissiasiri,Positive affirmation ! 🤍❤️🇸🇬 ,"['singlish', 'singapore', 'slang', 'travel']",4734,320,51,87
226_post,https://www.tiktok.com/@emceeanandk/video/7199074306633043206,emceeanandk 🧿,622,1101,18.5K,2023-2-12,/@emceeanandk,emceeanandk,Maha Kumbabishegam 2023!,"['kumbabishegam', 'mariamman', 'amman', 'singapore', 'beautiful', 'southbridgemariammantemple', 'culture', 'indianculture', 'positivevibes', 'videography', 'travel', 'viralindian', 'festival', 'trendingtiktokviral', 'trending', 'fyp', 'fyppage', 'hindu']",1958,70,279,18
227_post,https://www.tiktok.com/@erika.dwyer/video/7082687623805865217,Erika Dwyer,122,270.3K,9.8M,2022-4-4,/@erika.dwyer,erika.dwyer,Singapore was a magical place 🇸🇬✨🌿🏙 ,"['singapore', 'singaporetiktok', 'travel', 'vlog', 'aestheticvlog', 'travelvlog']",3639,569,238,63
228_post,https://www.tiktok.com/@theycallmegenny/video/7220799667179638024,Theycallmegenny,430,9825,428.7K,2023-4-11,/@theycallmegenny,theycallmegenny,The bed though…. I rly knocked out. 💤 ,"['singaporeairlines', 'businessclass', 'gemswithgentravels', 'traveltok', 'tiktoksg', 'fypsg']",610,29,42,8
229_post,https://www.tiktok.com/@luchredbatoctoy/video/7223437795405090054,Luch,239,651,11.9K,2023-4-18,/@luchredbatoctoy,luchredbatoctoy,3 Tips when traveling to Singapore ,"['traveltosingapore', 'travelingtips', 'singapore']",62,40,14,20
230_post,https://www.tiktok.com/@andsheblooms/video/7166957052961623322,Shifa’s Journey ✈️🌎,42,54.2K,1M,2022-11-17,/@andsheblooms,andsheblooms,Replying to ,"['traveltiktok', 'singaporetravel', 'traveling', 'singaporetrip', 'singaporemrt']",2731,2929,325,55
232_post,https://www.tiktok.com/@daddy.xj/video/7248998697416051986,daddy.xj,408,8898,130.2K,2023-6-26,/@daddy.xj,daddy.xj,"Finally, I compiled this Great Ocean Road trip guide and shared some tips when travelling with kids! 🌊 ","['greatoceanroad', 'greatoceanroadtrip', 'travelaustralia', 'travelmelbourne', 'roadtripaustralia', 'familytrip', 'fypaustralia', 'fypsingapore', 'australiatraveltips', 'traveltips']",638,140,186,19
233_post,https://www.tiktok.com/@kimsenara/video/7213697760321654022,kimsenara on ig,25,55.4K,3.3M,2023-3-23,/@kimsenara,kimsenara,"Singapore Travel 2023 🇸🇬 DIY Edition! This is our singaprore Itenirary with tips & guides! Budget, Hotels, and Attractions! ♥️ We also went to malaysia from singapore via Bus only & thats also another passport stamp! Watch to know how 🙈 ","['singapore', 'singaporetravel', 'universalstudiossingapore', 'singapore2023', 'fyp', 'fy', 'fypシviral', 'traveltiktok']",3246,1817,509,77
